TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
3.02,remote,1.37,1.37,0.0
2.008,remote,1.431,1.431,0.0
3.542,remote,1.931,1.931,0.0
0.272,remote,0.272,0.272,0.0
7.226,remote,4.184,4.184,0.0
0.979,remote,0.98,0.98,0.0
1.014,remote,0.767,0.767,0.0
1.737,remote,1.158,1.158,0.0
0.59,remote,0.59,0.59,0.0
0.478,remote,0.477,0.477,0.0
7.139,remote,4.715,4.715,0.0
0.832,remote,0.831,0.831,0.0
1.81,remote,1.5490000000000002,1.5490000000000002,0.0
2.802,remote,1.521,1.521,0.0
0.806,remote,0.537,0.537,0.0
5.297,remote,4.244000000000001,4.244000000000001,0.0
8.583,remote,6.747000000000001,6.747000000000001,0.0
9.043,remote,4.646,4.646,0.0
5.982,remote,3.073,3.073,0.0
6.085,remote,3.66,3.66,0.0
0.555,remote,0.5549999999999999,0.5549999999999999,0.0
6.294,remote,4.071000000000001,4.071000000000001,0.0
9.611,remote,5.622,5.622,0.0
4.956,remote,3.5679999999999996,3.5679999999999996,0.0
2.337,remote,1.6700000000000002,1.6700000000000002,0.0
0.888,remote,0.595,0.595,0.0
9.737,remote,6.188000000000001,6.188000000000001,0.0
0.974,remote,0.974,0.974,0.0
5.932,remote,3.835,3.835,0.0
1.038,remote,0.783,0.783,0.0
3.271,remote,1.767,1.767,0.0
5.791,remote,3.644,3.644,0.0
0.429,remote,0.429,0.429,0.0
3.54,remote,2.967,2.967,0.0
7.744,remote,3.9699999999999998,3.9699999999999998,0.0
0.488,remote,0.244,0.244,0.0
1.086,remote,0.543,0.543,0.0
1.211,remote,1.211,1.211,0.0
7.101,remote,4.578000000000001,4.578000000000001,0.0
8.919,remote,5.515,5.515,0.0
2.25,remote,1.867,1.867,0.0
1.991,remote,1.125,1.125,0.0
2.03,remote,1.344,1.344,0.0
0.912,remote,0.684,0.684,0.0
0.68,remote,0.68,0.68,0.0
9.095,remote,3.8939999999999997,3.8939999999999997,0.0
0.986,remote,0.986,0.986,0.0
7.884,remote,4.072,4.072,0.0
3.45,remote,2.415,2.415,0.0
1.059,remote,0.795,0.795,0.0
2.045,remote,1.511,1.511,0.0
1.709,remote,1.22,1.22,0.0
1.399,remote,1.115,1.115,0.0
5.187,remote,3.682,3.682,0.0
1.225,remote,0.612,0.612,0.0
0.633,remote,0.633,0.633,0.0
3.665,remote,3.3029999999999995,3.3029999999999995,0.0
5.696,remote,4.929,4.929,0.0
1.481,remote,1.4809999999999999,1.4809999999999999,0.0
3.044,remote,1.8940000000000001,1.8940000000000001,0.0
7.384,remote,3.853,3.853,0.0
3.746,remote,2.626,2.626,0.0
5.561,remote,4.422,4.422,0.0
0.959,remote,0.958,0.958,0.0
3.01,remote,2.1799999999999997,2.1799999999999997,0.0
6.688,remote,4.27,4.27,0.0
4.096,remote,2.0829999999999997,2.0829999999999997,0.0
0.743,remote,0.743,0.743,0.0
1.273,remote,1.014,1.014,0.0
5.142,remote,2.75,2.75,0.0
0.555,remote,0.555,0.555,0.0
3.259,remote,2.3270000000000004,2.3270000000000004,0.0
2.271,remote,2.271,2.271,0.0
0.964,remote,0.637,0.637,0.0
0.406,remote,0.203,0.203,0.0
4.068,remote,3.024,3.024,0.0
1.356,remote,0.8130000000000001,0.8130000000000001,0.0
2.626,remote,1.431,1.431,0.0
3.303,remote,2.31,2.31,0.0
4.842,remote,3.205,3.205,0.0
0.799,remote,0.537,0.537,0.0
9.18,remote,4.539,4.539,0.0
4.699,remote,3.6549999999999994,3.6549999999999994,0.0
10.214,remote,5.465,5.465,0.0
1.438,remote,0.72,0.72,0.0
5.915,remote,3.5570000000000004,3.5570000000000004,0.0
8.348,remote,4.807,4.807,0.0
7.559,remote,4.372,4.372,0.0
11.35,remote,6.906,6.906,0.0
2.27,remote,0.972,0.972,0.0
0.502,remote,0.502,0.502,0.0
1.605,remote,0.9630000000000001,0.9630000000000001,0.0
1.912,remote,0.956,0.956,0.0
0.524,remote,0.524,0.524,0.0
7.892,remote,5.67,5.67,0.0
2.193,remote,1.899,1.899,0.0
0.476,remote,0.476,0.476,0.0
2.586,remote,1.945,1.945,0.0
10.438,remote,8.458000000000002,8.458000000000002,0.0
6.333,remote,2.822,2.822,0.0
2.034,remote,1.167,1.167,0.0
5.966,remote,4.026999999999999,4.026999999999999,0.0
3.49,remote,1.897,1.897,0.0
1.307,remote,0.523,0.523,0.0
7.525,remote,4.3950000000000005,4.3950000000000005,0.0
2.653,remote,2.08,2.08,0.0
4.234,remote,1.815,1.815,0.0
2.891,remote,1.945,1.945,0.0
8.996,remote,5.291999999999999,5.291999999999999,0.0
3.385,remote,1.4100000000000001,1.4100000000000001,0.0
1.018,remote,1.019,1.019,0.0
0.385,remote,0.385,0.385,0.0
8.6,remote,5.4510000000000005,5.4510000000000005,0.0
6.079,remote,3.4619999999999997,3.4619999999999997,0.0
